start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,calc_hours_after_sunset,time_valid
2018-05-01 00:36:00,61.0,rat,2018-05-01 00:28:00,2018-05-01 00:44:00,458,1,0,5,2018-04-30 19:20:00,5.27,1,5.27,True
2018-05-01 00:44:00,1.0,fast,2018-05-01 00:28:00,2018-05-01 00:44:00,915,0,1,5,2018-04-30 19:20:00,5.4,1,5.4,True
2018-05-14 03:36:00,14.0,fast,2018-05-14 03:34:00,2018-05-14 03:45:00,140,0,1,5,2018-05-13 19:29:00,8.13,1,8.12,True
2018-05-02 19:52:00,3.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,9,1,0,5,2018-05-02 19:21:00,0.53,1,0.52,True
2018-05-02 19:53:00,1.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,51,1,0,5,2018-05-02 19:21:00,0.54,1,0.53,True
2018-05-02 19:55:00,1.0,rat,2018-05-02 19:52:00,2018-05-02 19:55:00,146,1,0,5,2018-05-02 19:21:00,0.57,1,0.57,True
2018-05-02 21:01:00,18.0,pick,2018-05-02 20:59:00,2018-05-02 21:06:00,89,0,1,5,2018-05-02 19:21:00,1.67,1,1.67,True
2018-05-02 21:01:00,1.0,rat,2018-05-02 20:59:00,2018-05-02 21:06:00,124,1,0,5,2018-05-02 19:21:00,1.68,1,1.67,True
2018-05-02 21:05:00,4.0,rat,2018-05-02 20:59:00,2018-05-02 21:06:00,317,1,0,5,2018-05-02 19:21:00,1.73,1,1.73,True
2018-05-02 22:00:00,29.0,pick,2018-05-02 21:54:00,2018-05-02 22:01:00,348,0,1,5,2018-05-02 19:21:00,2.65,1,2.65,True
2018-05-02 22:56:00,1.0,fast,2018-05-02 22:51:00,2018-05-02 22:57:00,293,0,1,5,2018-05-02 19:21:00,3.59,1,3.58,True
2018-05-02 23:20:00,1.0,fast,2018-05-02 23:13:00,2018-05-02 23:20:00,451,0,1,5,2018-05-02 19:21:00,3.99,1,3.98,True
2018-05-02 23:59:00,56.0,pick,2018-05-02 23:53:00,2018-05-03 00:02:00,379,0,1,5,2018-05-02 19:21:00,4.64,1,4.63,True
2018-05-03 03:29:00,13.0,rat,2018-05-03 03:21:00,2018-05-03 03:33:00,453,1,0,5,2018-05-02 19:21:00,8.13,1,8.13,True
2018-05-03 03:31:00,1.0,fast,2018-05-03 03:21:00,2018-05-03 03:33:00,625,0,1,5,2018-05-02 19:21:00,8.18,1,8.17,True
2018-05-03 03:51:00,20.0,rat,2018-05-03 03:48:00,2018-05-03 03:53:00,137,1,0,5,2018-05-02 19:21:00,8.5,1,8.5,True
2018-05-05 21:59:00,14.0,rat,2018-05-05 21:55:00,2018-05-05 22:09:00,264,1,0,5,2018-05-05 19:24:00,2.6,1,2.58,True
2018-05-05 22:49:00,15.0,rat,2018-05-05 22:48:00,2018-05-05 22:49:00,90,1,0,5,2018-05-05 19:24:00,3.43,1,3.42,True
2018-05-05 22:55:00,23.0,rat,2018-05-05 22:54:00,2018-05-05 23:00:00,44,1,0,5,2018-05-05 19:24:00,3.52,1,3.52,True
2018-05-05 23:26:00,1.0,fast,2018-05-05 23:25:00,2018-05-05 23:26:00,62,0,1,5,2018-05-05 19:24:00,4.05,1,4.03,True
2018-05-06 01:58:00,1.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,116,1,0,5,2018-05-05 19:24:00,6.58,1,6.57,True
2018-05-06 01:58:00,3.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,118,1,0,5,2018-05-05 19:24:00,6.58,1,6.57,True
2018-05-06 02:01:00,0.092315438,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,270,1,0,5,2018-05-05 19:24:00,6.62,1,6.62,True
2018-05-06 02:07:00,16.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,657,1,0,5,2018-05-05 19:24:00,6.73,1,6.72,True
2018-05-06 02:09:00,5.0,rat,2018-05-06 01:56:00,2018-05-06 02:10:00,783,1,0,5,2018-05-05 19:24:00,6.77,1,6.75,True
2018-05-06 03:39:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,536,0,1,5,2018-05-05 19:24:00,8.26,1,8.25,True
2018-05-06 03:39:00,1.0,rat,2018-05-06 03:30:00,2018-05-06 03:46:00,557,1,0,5,2018-05-05 19:24:00,8.26,1,8.25,True
2018-05-06 03:40:00,2.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,581,0,1,5,2018-05-05 19:24:00,8.27,1,8.27,True
2018-05-06 03:42:00,12.0,rat,2018-05-06 03:30:00,2018-05-06 03:46:00,721,1,0,5,2018-05-05 19:24:00,8.31,1,8.3,True
2018-05-06 03:42:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,733,0,1,5,2018-05-05 19:24:00,8.31,1,8.3,True
2018-05-06 03:42:00,3.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,737,0,1,5,2018-05-05 19:24:00,8.31,1,8.3,True
2018-05-06 03:46:00,1.0,fast,2018-05-06 03:30:00,2018-05-06 03:46:00,935,0,1,5,2018-05-05 19:24:00,8.37,1,8.37,True
2018-05-06 05:07:00,1.0,fast,2018-05-06 04:54:00,2018-05-06 05:11:00,737,0,1,5,2018-05-05 19:24:00,9.72,1,9.72,True
2018-05-06 05:07:00,5.0,rat,2018-05-06 04:54:00,2018-05-06 05:11:00,756,1,0,5,2018-05-05 19:24:00,9.72,1,9.72,True
2018-05-06 05:08:00,8.0,pick,2018-05-06 04:54:00,2018-05-06 05:11:00,808,0,1,5,2018-05-05 19:24:00,9.74,1,9.73,True
2018-05-06 05:28:00,19.0,rat,2018-05-06 05:26:00,2018-05-06 05:28:00,91,1,0,5,2018-05-05 19:24:00,10.07,1,10.07,True
2018-05-04 20:25:00,6.0,rat,2018-05-04 20:24:00,2018-05-04 20:25:00,54,1,0,5,2018-05-04 19:23:00,1.04,1,1.03,True
2018-05-04 20:44:00,10.0,pick,2018-05-04 20:39:00,2018-05-04 21:04:00,275,0,1,5,2018-05-04 19:23:00,1.35,1,1.35,True
2018-05-04 22:33:00,8.0,pick,2018-05-04 22:32:00,2018-05-04 22:34:00,28,0,1,5,2018-05-04 19:23:00,3.17,1,3.17,True
2018-05-04 22:33:00,1.0,fast,2018-05-04 22:32:00,2018-05-04 22:34:00,43,0,1,5,2018-05-04 19:23:00,3.18,1,3.17,True
2018-05-04 23:36:00,16.0,rat,2018-05-04 23:33:00,2018-05-04 23:36:00,167,1,0,5,2018-05-04 19:23:00,4.23,1,4.22,True
2018-05-05 00:43:00,195.0,pick,2018-05-05 00:41:00,2018-05-05 00:43:00,107,0,1,5,2018-05-04 19:23:00,5.34,1,5.33,True
2018-05-05 01:02:00,14.0,rat,2018-05-05 00:50:00,2018-05-05 01:11:00,695,1,0,5,2018-05-04 19:23:00,5.66,1,5.65,True
2018-05-05 01:03:00,19.0,pick,2018-05-05 00:50:00,2018-05-05 01:11:00,766,0,1,5,2018-05-04 19:23:00,5.68,1,5.67,True
2018-05-05 02:02:00,2.0,fast,2018-05-05 02:02:00,2018-05-05 02:07:00,13,0,1,5,2018-05-04 19:23:00,6.66,1,6.65,True
2018-05-05 02:06:00,2.0,fast,2018-05-05 02:02:00,2018-05-05 02:07:00,233,0,1,5,2018-05-04 19:23:00,6.72,1,6.72,True
2018-05-05 02:46:00,1.0,fast,2018-05-05 02:45:00,2018-05-05 02:47:00,81,0,1,5,2018-05-04 19:23:00,7.39,1,7.38,True
2018-05-05 03:25:00,1.0,rat,2018-05-05 03:22:00,2018-05-05 03:29:00,179,1,0,5,2018-05-04 19:23:00,8.04,1,8.03,True
2018-05-05 03:26:00,18.0,rat,2018-05-05 03:22:00,2018-05-05 03:29:00,237,1,0,5,2018-05-04 19:23:00,8.06,1,8.05,True
2018-05-05 03:49:00,35.0,pick,2018-05-05 03:47:00,2018-05-05 03:49:00,117,0,1,5,2018-05-04 19:23:00,8.44,1,8.43,True
2018-05-05 04:40:00,38.0,rat,2018-05-05 04:31:00,2018-05-05 04:49:00,537,1,0,5,2018-05-04 19:23:00,9.29,1,9.28,True
2018-05-03 19:11:00,1.0,rat,2018-05-03 18:58:00,2018-05-03 19:25:00,790,1,0,5,2018-05-03 19:22:00,-0.17,1,-0.18,True
2018-05-03 19:14:00,4.0,rat,2018-05-03 18:58:00,2018-05-03 19:25:00,930,1,0,5,2018-05-03 19:22:00,-0.13,1,-0.13,True
2018-05-03 20:58:00,0.042337019,rat,2018-05-03 20:57:00,2018-05-03 21:07:00,40,1,0,5,2018-05-03 19:22:00,1.61,1,1.6,True
2018-05-03 23:51:00,28.0,pick,2018-05-03 23:46:00,2018-05-03 23:52:00,326,0,1,5,2018-05-03 19:22:00,4.5,1,4.48,True
2018-05-04 00:12:00,5.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,153,1,0,5,2018-05-03 19:22:00,4.83,1,4.83,True
2018-05-04 00:22:00,18.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,764,1,0,5,2018-05-03 19:22:00,5.0,1,5.0,True
2018-05-04 00:22:00,20.0,rat,2018-05-04 00:09:00,2018-05-04 00:30:00,774,1,0,5,2018-05-03 19:22:00,5.01,1,5.0,True
2018-05-04 01:57:00,0.018395555,rat,2018-05-04 01:57:00,2018-05-04 02:07:00,9,1,0,5,2018-05-03 19:22:00,6.6,1,6.58,True
2018-05-04 02:04:00,4.0,fast,2018-05-04 01:57:00,2018-05-04 02:07:00,385,0,1,5,2018-05-03 19:22:00,6.7,1,6.7,True
2018-05-04 02:06:00,4.0,fast,2018-05-04 01:57:00,2018-05-04 02:07:00,519,0,1,5,2018-05-03 19:22:00,6.74,1,6.73,True
2018-05-04 02:06:00,10.0,pick,2018-05-04 01:57:00,2018-05-04 02:07:00,555,0,1,5,2018-05-03 19:22:00,6.75,1,6.73,True
2018-05-04 02:58:00,1.0,fast,2018-05-04 02:55:00,2018-05-04 03:14:00,164,0,1,5,2018-05-03 19:22:00,7.61,1,7.6,True
2018-05-04 03:00:00,5.0,pick,2018-05-04 02:55:00,2018-05-04 03:14:00,248,0,1,5,2018-05-03 19:22:00,7.63,1,7.63,True
2018-05-04 03:03:00,45.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,484,1,0,5,2018-05-03 19:22:00,7.7,1,7.68,True
2018-05-04 03:05:00,0.062233499,fast,2018-05-04 02:55:00,2018-05-04 03:14:00,547,0,1,5,2018-05-03 19:22:00,7.72,1,7.72,True
2018-05-04 03:06:00,8.0,pick,2018-05-04 02:55:00,2018-05-04 03:14:00,620,0,1,5,2018-05-03 19:22:00,7.74,1,7.73,True
2018-05-04 03:06:00,5.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,636,1,0,5,2018-05-03 19:22:00,7.74,1,7.73,True
2018-05-04 03:09:00,8.0,rat,2018-05-04 02:55:00,2018-05-04 03:14:00,810,1,0,5,2018-05-03 19:22:00,7.79,1,7.78,True
2018-05-04 03:20:00,4.0,rat,2018-05-04 03:20:00,2018-05-04 03:21:00,23,1,0,5,2018-05-03 19:22:00,7.98,1,7.97,True
2018-05-04 04:18:00,2.0,rat,2018-05-04 04:14:00,2018-05-04 04:30:00,224,1,0,5,2018-05-03 19:22:00,8.93,1,8.93,True
2018-05-04 04:18:00,1.0,fast,2018-05-04 04:14:00,2018-05-04 04:30:00,275,0,1,5,2018-05-03 19:22:00,8.95,1,8.93,True
2018-05-04 04:19:00,22.0,pick,2018-05-04 04:14:00,2018-05-04 04:30:00,310,0,1,5,2018-05-03 19:22:00,8.96,1,8.95,True
2018-05-03 23:51:00,2.0,fast,2018-05-03 23:46:00,2018-05-03 23:52:00,339,0,1,5,2018-05-03 19:22:00,4.5,1,4.48,True
